จังหวัด,รัฐ/เอกชน,โรงพยาบาล,latitude,longitude,google_maps_url
กรุงเทพมหานคร,รัฐ,คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,13.7808145,100.5086484,"https://www.google.com/maps/search/?api=1&query=13.7808145,100.5086484&query_place_id=ChIJP2VYjF-Z4jARid69ULXxpAI"
กรุงเทพมหานคร,รัฐ,ทัณฑสถานโรงพยาบาลราชทัณฑ์,13.8504249,100.5533096,"https://www.google.com/maps/search/?api=1&query=13.8504249,100.5533096&query_place_id=ChIJn02-wuec4jAREGY5R-AZ1L0"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลกลาง,13.7465459,100.5092822,"https://www.google.com/maps/search/?api=1&query=13.7465459,100.5092822&query_place_id=ChIJCZJNzTyZ4jAR7CE9GYZLvSo"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลจุฬาภรณ์,13.8813307,100.5784954,"https://www.google.com/maps/search/?api=1&query=13.8813307,100.5784954&query_place_id=ChIJ6-PYNpyD4jAR70IzDGkVoAs"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย,13.7323844,100.5357643,"https://www.google.com/maps/search/?api=1&query=13.7323844,100.5357643&query_place_id=ChIJ4ccniimf4jARwPXi46NPWNs"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลเจริญกรุงประชารักษ์,13.6944514,100.4946298,"https://www.google.com/maps/search/?api=1&query=13.6944514,100.4946298&query_place_id=ChIJZavoFYOY4jAR_hy573oMpIM"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลตากสิน,13.7304755,100.5086438,"https://www.google.com/maps/search/?api=1&query=13.7304755,100.5086438&query_place_id=ChIJwcYDEd6Y4jARAVqbFnvQ9oQ"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลตำรวจ,13.7426433,100.5385645,"https://www.google.com/maps/search/?api=1&query=13.7426433,100.5385645&query_place_id=ChIJW6L7P9Ce4jARHxYOnmJgYhc"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลนคราภิบาล,13.7226011,100.7840688,"https://www.google.com/maps/search/?api=1&query=13.7226011,100.7840688&query_place_id=ChIJC7ISNohnHTER6ByCOiHdIho"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลนพรัตนราชธานี (สธ),13.8157061,100.6880001,"https://www.google.com/maps/search/?api=1&query=13.8157061,100.6880001&query_place_id=ChIJWebIlp9jHTERwEQMPbMAAQ8"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลผู้สูงอายุบางขุนเทียน,13.573052,100.4233985,"https://www.google.com/maps/search/?api=1&query=13.573052,100.4233985&query_place_id=ChIJEUO0Djy74jARlZr27xy6K3I"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลพระมงกุฎเกล้า,13.76773,100.534366,"https://www.google.com/maps/search/?api=1&query=13.76773,100.534366&query_place_id=ChIJVfT4QbKe4jAR2O4ylLmd5FI"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลภูมิพลอดุลยเดช,13.9092514,100.6178965,"https://www.google.com/maps/search/?api=1&query=13.9092514,100.6178965&query_place_id=ChIJQRJv6YGC4jAREEMMPbMAAQ8"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลราชพิพัฒน์,13.7305052,100.3669313,"https://www.google.com/maps/search/?api=1&query=13.7305052,100.3669313&query_place_id=ChIJEyOsBmaW4jARLcT-nfffizI"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลราชวิถี,13.7643024,100.5367956,"https://www.google.com/maps/search/?api=1&query=13.7643024,100.5367956&query_place_id=ChIJb8ANw7Oe4jARueEOtUVoE0o"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลรามาธิบดี มหาวิทยาลัยมหิดล,13.7660775,100.5267631,"https://www.google.com/maps/search/?api=1&query=13.7660775,100.5267631&query_place_id=ChIJ_aGaqU2Z4jARz2tFjzmb3cQ"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลเลิดสิน (สธ),13.7221964,100.5173902,"https://www.google.com/maps/search/?api=1&query=13.7221964,100.5173902&query_place_id=ChIJnbCResWY4jAR4cmKsontRGE"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลเวชการุณย์รัศม์,13.8568125,100.8590321,"https://www.google.com/maps/search/?api=1&query=13.8568125,100.8590321&query_place_id=ChIJL0yrnyduHTERdLLleLPOayA"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลศิริราช,13.7568186,100.4835109,"https://www.google.com/maps/search/?api=1&query=13.7568186,100.4835109&query_place_id=ChIJR_CqvwqZ4jARwnjxQfzdCp0"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลสมเด็จพระปิ่นเกล้า (กห),13.7101188,100.4868259,"https://www.google.com/maps/search/?api=1&query=13.7101188,100.4868259&query_place_id=ChIJVVXF_oqY4jARC6rhS2Jyjvw"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลสิรินธร,13.7179812,100.707137,"https://www.google.com/maps/search/?api=1&query=13.7179812,100.707137&query_place_id=ChIJQ6I6WdJgHTERBWLiq2EiS-k"
กรุงเทพมหานคร,รัฐ,โรงพยาบาลหลวงพ่อทวีศักดิ์ ชุตินธโร อุทิศ,13.6559905,100.3451606,"https://www.google.com/maps/search/?api=1&query=13.6559905,100.3451606&query_place_id=ChIJS0MYuX6-4jARqvmh4kA08fc"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลนวมินทร์ 9,13.8113417,100.7237556,"https://www.google.com/maps/search/?api=1&query=13.8113417,100.7237556&query_place_id=ChIJe_CcsGRkHTERG--X8tRP1Xo"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลนวมินทร์,13.8112195,100.7216146,"https://www.google.com/maps/search/?api=1&query=13.8112195,100.7216146&query_place_id=ChIJzaa60WVlHTERy2-Pe8fPIWA"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล ไอเอ็มเอช ธนบุรี,13.6776854,100.4985685,"https://www.google.com/maps/search/?api=1&query=13.6776854,100.4985685&query_place_id=ChIJU6mCy2-i4jARBGBt8-vTa3I"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล เอสเอ็มเอ สีลม,13.772884,100.6307296,"https://www.google.com/maps/search/?api=1&query=13.772884,100.6307296&query_place_id=ChIJK02o0w9iHTERPj6fKTAoN-Y"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลเกษมราษฎร์ บางแค,13.710611,100.3986326,"https://www.google.com/maps/search/?api=1&query=13.710611,100.3986326&query_place_id=ChIJDyPFbMyX4jAR_4Mr-VoMk_g"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลเกษมราษฎร์ รามคำแหง,13.7796526,100.6763046,"https://www.google.com/maps/search/?api=1&query=13.7796526,100.6763046&query_place_id=ChIJixB6ptdjHTERCP0xlh2GNV8"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลเกษมราษฎร์ ประชาชื่น,13.8318577,100.5388777,"https://www.google.com/maps/search/?api=1&query=13.8318577,100.5388777&query_place_id=ChIJa1W74ced4jARo8hDLfMQohA"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล บี.แคร์ เมดิคอลเซ็นเตอร์,13.9436441,100.6245672,"https://www.google.com/maps/search/?api=1&query=13.9436441,100.6245672&query_place_id=ChIJfSA2vPZ9HTERXuNYGTOJxv4"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล เปาโล โชคชัย 4,13.8019068,100.596148,"https://www.google.com/maps/search/?api=1&query=13.8019068,100.596148&query_place_id=ChIJgUk-6b-d4jARmETTZMKJXGc"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล พีเอ็มจี,13.6516984,100.4220017,"https://www.google.com/maps/search/?api=1&query=13.6516984,100.4220017&query_place_id=ChIJ1edQNiG94jARz-5cbOV-DMs"
กรุงเทพมหานคร,เอกชน,โรงพยาบาล โรงพยาบาลมงกุฎวัฒนะ,13.8940314,100.5616764,"https://www.google.com/maps/search/?api=1&query=13.8940314,100.5616764&query_place_id=ChIJ8yD9SyKD4jARpBeTmKSVIgA"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลกล้วยน้ำไท,13.7139515,100.5876303,"https://www.google.com/maps/search/?api=1&query=13.7139515,100.5876303&query_place_id=ChIJ80PIlryf4jARylxYtr10tDA"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลบางนา 1,13.6668249,100.6355092,"https://www.google.com/maps/search/?api=1&query=13.6668249,100.6355092&query_place_id=ChIJm6btGexfHTERspnx-FpGRko"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลเปาโล เกษตร,13.8354167,100.5741868,"https://www.google.com/maps/search/?api=1&query=13.8354167,100.5741868&query_place_id=ChIJ1W0WUv2c4jARBIHnnEm3V_A"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลแพทย์ปัญญา,13.7438941,100.6074312,"https://www.google.com/maps/search/?api=1&query=13.7438941,100.6074312&query_place_id=ChIJycK2uzqe4jARtiGWaZ2uFAU"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลมิตรประชา,13.7120791,100.4318653,"https://www.google.com/maps/search/?api=1&query=13.7120791,100.4318653&query_place_id=ChIJG4SzsPOX4jARKs3nsfIBkgI"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลราษฎร์บูรณะ,13.6778719,100.502859,"https://www.google.com/maps/search/?api=1&query=13.6778719,100.502859&query_place_id=ChIJA9Ni8m2i4jARhyKW_T0e1cI"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลลาดพร้าว,13.7782049,100.6238742,"https://www.google.com/maps/search/?api=1&query=13.7782049,100.6238742&query_place_id=ChIJq6IIvQFiHTEROjKzikjBCME"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลศิครินทร์ กรุงเทพ,13.6547311,100.646385,"https://www.google.com/maps/search/?api=1&query=13.6547311,100.646385&query_place_id=ChIJG7JWPbxfHTERL9GsCiavNRo"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลบางปะกอก 8,13.6631952,100.4069214,"https://www.google.com/maps/search/?api=1&query=13.6631952,100.4069214&query_place_id=ChIJlQvuTji84jARPQk1nrUA7s4"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลบางไผ่,13.7250264,100.464846,"https://www.google.com/maps/search/?api=1&query=13.7250264,100.464846&query_place_id=ChIJA0N_dR-Y4jARK21sISsBt-E"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลบางมด,13.6717765,100.45648,"https://www.google.com/maps/search/?api=1&query=13.6717765,100.45648&query_place_id=ChIJ0_zzJ7-i4jARTdFGwutNcWI"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลพญาไท นวมินทร์,13.8252124,100.6575516,"https://www.google.com/maps/search/?api=1&query=13.8252124,100.6575516&query_place_id=ChIJe6ACafliHTERZsTpTbVG2Jo"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลเพชรเวช,13.7426983,100.5948406,"https://www.google.com/maps/search/?api=1&query=13.7426983,100.5948406&query_place_id=ChIJGTlye0ie4jARAPS-SFd4yUg"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลมิชชั่น,13.7578678,100.5194916,"https://www.google.com/maps/search/?api=1&query=13.7578678,100.5194916&query_place_id=ChIJB9PG-jeZ4jAR2fK9fTwnawc"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลสุขสวัสดิ์อินเตอร์,13.6761127,100.5011043,"https://www.google.com/maps/search/?api=1&query=13.6761127,100.5011043&query_place_id=ChIJwWUufG6i4jARka2yiH_r-Lw"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลหัวเฉียว,13.7500823,100.5154121,"https://www.google.com/maps/search/?api=1&query=13.7500823,100.5154121&query_place_id=ChIJv_GwrDuZ4jAR_Q5LzzEmw58"
กรุงเทพมหานคร,เอกชน,โรงพยาบาลวิภาราม,13.7347131,100.6453885,"https://www.google.com/maps/search/?api=1&query=13.7347131,100.6453885&query_place_id=ChIJ-xf5LLRhHTERxd087rA5IKQ"
กระบี่,รัฐ,โรงพยาบาลกระบี่ (สธ),8.0759762,98.9150023,"https://www.google.com/maps/search/?api=1&query=8.0759762,98.9150023&query_place_id=ChIJzehjZ4aUUTARl5n0NUfUyoM"
กาญจนบุรี,รัฐ,โรงพยาบาลค่ายสุรสีห์,14.1051429,99.4256097,"https://www.google.com/maps/search/?api=1&query=14.1051429,99.4256097&query_place_id=ChIJuV5r0Iid4zAR88T5jgfspPM"
กาญจนบุรี,รัฐ,โรงพยาบาลพหลพลพยุหเสนา (สธ),14.0054791,99.5464707,"https://www.google.com/maps/search/?api=1&query=14.0054791,99.5464707&query_place_id=ChIJI976RFUL4zAR_A_JeQtords"
กาญจนบุรี,รัฐ,โรงพยาบาลมะการักษ์ (สธ),13.908217,99.76741,"https://www.google.com/maps/search/?api=1&query=13.908217,99.76741&query_place_id=ChIJw6z3DCoF4zARDC0xmYAezE0"
กาฬสินธุ์,รัฐ,โรงพยาบาลกาฬสินธุ์ (สธ),16.4346649,103.5055873,"https://www.google.com/maps/search/?api=1&query=16.4346649,103.5055873&query_place_id=ChIJZZsyYQC1IjER_rFMUhg-fsI"
กำแพงเพชร,รัฐ,โรงพยาบาลกำแพงเพชร (สธ),16.4630834,99.528414,"https://www.google.com/maps/search/?api=1&query=16.4630834,99.52841400000001&query_place_id=ChIJBYX85mMY3jARY9s-fHt-vfA"
ขอนแก่น,รัฐ,โรงพยาบาลขอนแก่น (สธ),16.4291172,102.8491256,"https://www.google.com/maps/search/?api=1&query=16.4291172,102.8491256&query_place_id=ChIJzeZ9pi2KIjERzC_b6jSEufY"
ขอนแก่น,รัฐ,โรงพยาบาลชุมแพ (สธ),16.5456353,102.0995812,"https://www.google.com/maps/search/?api=1&query=16.5456353,102.0995812&query_place_id=ChIJVY3j-I0fIjERYPyN_gZ3TuQ"
ขอนแก่น,รัฐ,โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น,16.4680574,102.8300541,"https://www.google.com/maps/search/?api=1&query=16.4680574,102.8300541&query_place_id=ChIJ32MRaPWKIjER6v4dpAcUsZQ"
จันทบุรี,รัฐ,โรงพยาบาลพระปกเกล้า (สธ),12.6042716,102.1023517,"https://www.google.com/maps/search/?api=1&query=12.6042716,102.1023517&query_place_id=ChIJ_R_HM5CBBDER6tIHoV_iqCs"
ฉะเชิงเทรา,รัฐ,โรงพยาบาลพุทธโสธร (สธ),13.6860439,101.0737507,"https://www.google.com/maps/search/?api=1&query=13.6860439,101.0737507&query_place_id=ChIJ5VjODMsXHTERXRGNl1w-M4g"
ฉะเชิงเทรา,เอกชน,จุฬารัตน์ 11 อินเตอร์,13.5425523,100.9628266,"https://www.google.com/maps/search/?api=1&query=13.5425523,100.9628266&query_place_id=ChIJLUkfd0tHHTERTMQL9lK-AJc"
ฉะเชิงเทรา,เอกชน,โรงพยาบาลเกษมราษฎร์ ฉะเชิงเทรา,13.695453,101.0515177,"https://www.google.com/maps/search/?api=1&query=13.695453,101.0515177&query_place_id=ChIJF2is4ixsHTERqz2Sa7JzpMA"
ชลบุรี,รัฐ,โรงพยาบาลชลบุรี (สธ),13.3519862,100.9821733,"https://www.google.com/maps/search/?api=1&query=13.3519862,100.9821733&query_place_id=ChIJD5UpRoA1HTERwEXdwEvYAw8"
ชลบุรี,รัฐ,โรงพยาบาลพนัสนิคม (สธ),13.4599834,101.1724349,"https://www.google.com/maps/search/?api=1&query=13.4599834,101.1724349&query_place_id=ChIJ29iFfsQvHTERvayIekPF5wc"
ชลบุรี,รัฐ,โรงพยาบาลพัทยาปัทมคุณ (สธ),12.9665688,100.9061757,"https://www.google.com/maps/search/?api=1&query=12.9665688,100.9061757&query_place_id=ChIJ6VtZShO-AjER6lTlWGB3fAE"
ชลบุรี,รัฐ,โรงพยาบาลมหาวิทยาลัยบูรพา,13.285218,100.922264,"https://www.google.com/maps/search/?api=1&query=13.285218,100.922264&query_place_id=ChIJ-5_-n8K0AjERgtQvbLHaDQA"
ชลบุรี,รัฐ,โรงพยาบาลเมืองพัทยา (มท),12.9278643,100.8844333,"https://www.google.com/maps/search/?api=1&query=12.9278643,100.8844333&query_place_id=ChIJJygIAQyWAjERXIDXqnxxYDU"
ชลบุรี,รัฐ,โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์ (กห),12.6883094,100.9815633,"https://www.google.com/maps/search/?api=1&query=12.6883094,100.9815633&query_place_id=ChIJW_g5tUrzAjERyz16FgDZYkQ"
ชลบุรี,รัฐ,โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา,13.1618315,100.9184756,"https://www.google.com/maps/search/?api=1&query=13.1618315,100.9184756&query_place_id=ChIJ25Km9Bm3AjERQIimf8BlCDg"
ชลบุรี,รัฐ,โรงพยาบาลแหลมฉบัง (สธ),13.1160314,100.9189939,"https://www.google.com/maps/search/?api=1&query=13.1160314,100.9189939&query_place_id=ChIJoYrqZNu5AjERc2KE80rYy8U"
ชลบุรี,เอกชน,โรงพยาบาลปิยะเวชช์ บ่อวิน,13.0628702,101.1026079,"https://www.google.com/maps/search/?api=1&query=13.0628702,101.1026079&query_place_id=ChIJTy_qqE_EAjERoaXMJqsuQTc"
ชลบุรี,เอกชน,โรงพยาบาลพญาไทศรีราชา 2,13.1705846,100.9294747,"https://www.google.com/maps/search/?api=1&query=13.1705846,100.9294747&query_place_id=ChIJvW5D5nG3AjERkL2dxlDkDGE"
ชลบุรี,เอกชน,โรงพยาบาลพญาไทศรีราชา,13.1687737,100.9282067,"https://www.google.com/maps/search/?api=1&query=13.1687737,100.9282067&query_place_id=ChIJx3qvaQK3AjERgL7UmG8eok0"
ชลบุรี,เอกชน,โรงพยาบาลพญาไท บ่อวิน,13.0424366,101.0873156,"https://www.google.com/maps/search/?api=1&query=13.0424366,101.0873156&query_place_id=ChIJl2D3egDFAjERWoCPDB4XRhY"
ชลบุรี,เอกชน,โรงพยาบาลวิภาราม อมตะนคร,13.421037,101.002989,"https://www.google.com/maps/search/?api=1&query=13.421037,101.002989&query_place_id=ChIJs-nhiZBKHTERM8xyV9zHEVM"
ชลบุรี,เอกชน,โรงพยาบาลเอกชล อ่างศิลา,13.3176696,100.9487746,"https://www.google.com/maps/search/?api=1&query=13.3176696,100.9487746&query_place_id=ChIJdUOS0DVLHTER8yy8j4bqe8Y"
ชลบุรี,เอกชน,โรงพยาบาลวิภารามแหลมฉบัง,13.0877644,100.9179247,"https://www.google.com/maps/search/?api=1&query=13.0877644,100.9179247&query_place_id=ChIJUUx5kKO5AjERcbRbgV1snmw"
ชัยนาท,รัฐ,โรงพยาบาลชัยนาทนเรนทร (สธ),15.1917249,100.1275927,"https://www.google.com/maps/search/?api=1&query=15.1917249,100.1275927&query_place_id=ChIJLZYA5py94TARzPOCeOElGMw"
ชัยภูมิ,รัฐ,โรงพยาบาลชัยภูมิ (สธ),15.8060889,102.0347765,"https://www.google.com/maps/search/?api=1&query=15.8060889,102.0347765&query_place_id=ChIJF2uHAHE1HzERlJKdWomx3mE"
ชุมพร,รัฐ,โรงพยาบาลชุมพรเขตรอุดมศักดิ์ (สธ),10.4975184,99.1861941,"https://www.google.com/maps/search/?api=1&query=10.4975184,99.1861941&query_place_id=ChIJHWmWC7Kq-DARvVjpcB0hzgw"
เชียงราย,รัฐ,โรงพยาบาลเชียงรายประชานุเคราะห์ (สธ),19.9007759,99.8291876,"https://www.google.com/maps/search/?api=1&query=19.9007759,99.8291876&query_place_id=ChIJ58tbV0kG1zARpiHfKTJ3h_0"
เชียงราย,เอกชน,โรงพยาบาลเกษมราษฎร์ศรีบุรินทร์,19.8781001,99.8355446,"https://www.google.com/maps/search/?api=1&query=19.8781001,99.8355446&query_place_id=ChIJ__B8uyIG1zARJY5OkVrIXOQ"
เชียงราย,เอกชน,โรงพยาบาลเชียงราย ราม,19.8949972,99.8311744,"https://www.google.com/maps/search/?api=1&query=19.8949972,99.8311744&query_place_id=ChIJ6xgPsGsG1zARy8JFCnGkBaQ"
เชียงใหม่,รัฐ,โรงพยาบาลนครพิงค์ (สธ),18.789788,99.004244,"https://www.google.com/maps/search/?api=1&query=18.789788,99.004244&query_place_id=ChIJfQyKtK862jAR2g2OVFjfm4s"
เชียงใหม่,รัฐ,โรงพยาบาลมหาราชนครเชียงใหม่ มหาวิทยาลัยเชียงใหม่,18.7896261,98.9746184,"https://www.google.com/maps/search/?api=1&query=18.7896261,98.9746184&query_place_id=ChIJU6ochIY62jARDl9lhKLE980"
เชียงใหม่,รัฐ,โรงพยาบาลสันป่าตอง (สธ),18.5956136,98.8853212,"https://www.google.com/maps/search/?api=1&query=18.5956136,98.88532119999999&query_place_id=ChIJOZawHS3L2zARqiapHUHfdnM"
เชียงใหม่,เอกชน,โรงพยาบาล เชียงใหม่ใกล้หมอ,18.7885153,99.0016793,"https://www.google.com/maps/search/?api=1&query=18.7885153,99.00167929999999&query_place_id=ChIJ775PhqU62jARvW6Ns305dgc"
เชียงใหม่,เอกชน,โรงพยาบาลเทพปัญญา,18.8102472,99.0113466,"https://www.google.com/maps/search/?api=1&query=18.8102472,99.0113466&query_place_id=ChIJIfetl8w62jARVxL4n2qgF9s"
เชียงใหม่,เอกชน,โรงพยาบาลราชเวชเชียงใหม่,18.7668981,99.0043205,"https://www.google.com/maps/search/?api=1&query=18.7668981,99.00432049999999&query_place_id=ChIJlzWAwxow2jARkbIYxYULcC0"
เชียงใหม่,เอกชน,โรงพยาบาลลานนา 3,18.8155563,98.9940998,"https://www.google.com/maps/search/?api=1&query=18.8155563,98.9940998&query_place_id=ChIJZwLL-fc72jARbq_adq7uToE"
เชียงใหม่,เอกชน,โรงพยาบาลลานนา,18.8123878,98.9910114,"https://www.google.com/maps/search/?api=1&query=18.8123878,98.99101139999999&query_place_id=ChIJnY1secI62jARhZKmA8KY66s"
ตรัง,รัฐ,โรงพยาบาลตรัง (สธ),7.572413900000001,99.6204689,"https://www.google.com/maps/search/?api=1&query=7.572413900000001,99.62046889999999&query_place_id=ChIJ4aoraU-MTTARZ0F3RREpDJw"
ตรัง,เอกชน,โรงพยาบาลธนบุรีตรัง,7.568524399999999,99.6195664,"https://www.google.com/maps/search/?api=1&query=7.568524399999999,99.6195664&query_place_id=ChIJ2bixkD2MTTAR2iXPYfZY030"
ตราด,รัฐ,โรงพยาบาลตราด (สธ),12.248056,102.5116209,"https://www.google.com/maps/search/?api=1&query=12.248056,102.5116209&query_place_id=ChIJ4XOpYbhDBDER1mqmUpu4jWc"
ตาก,รัฐ,โรงพยาบาลแม่สอด (สธ),16.709782,98.572332,"https://www.google.com/maps/search/?api=1&query=16.709782,98.57233199999999&query_place_id=ChIJ8T15ssqY3TARWsDCX-T92Qk"
ตาก,รัฐ,โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช (สธ),16.8730199,99.131596,"https://www.google.com/maps/search/?api=1&query=16.8730199,99.131596&query_place_id=ChIJk9bIfGfX3TARGQHj6Bp6Ito"
ตาก,เอกชน,โรงพยาบาลแม่สอด ราม,16.7109205,98.5640479,"https://www.google.com/maps/search/?api=1&query=16.7109205,98.56404789999999&query_place_id=ChIJDVmnKkif3TARtsoBdKA1BZ4"
นครนายก,รัฐ,โรงพยาบาลนครนายก (สธ),14.2080302,101.2129337,"https://www.google.com/maps/search/?api=1&query=14.2080302,101.2129337&query_place_id=ChIJe-JRGtaxHTERtZsuaDYNcjo"
นครนายก,รัฐ,โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ,14.1114901,100.9848908,"https://www.google.com/maps/search/?api=1&query=14.1114901,100.9848908&query_place_id=ChIJse8Un-OhHTERflIJbXlRH8g"
นครปฐม,รัฐ,โรงพยาบาลจันทรุเบกษา,14.1027787,99.9392182,"https://www.google.com/maps/search/?api=1&query=14.1027787,99.9392182&query_place_id=ChIJ5SHGNnNV4jAR7gaArUSi4wE"
นครปฐม,รัฐ,โรงพยาบาลนครปฐม (สธ),13.8191484,100.0751925,"https://www.google.com/maps/search/?api=1&query=13.8191484,100.0751925&query_place_id=ChIJK8G7dfTl4jARDWB6-dN2AbE"
นครปฐม,รัฐ,โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง) (สธ),13.7387171,100.2563542,"https://www.google.com/maps/search/?api=1&query=13.7387171,100.2563542&query_place_id=ChIJZ7ROWw_r4jARvdolQwQ8R7I"
นครพนม,รัฐ,โรงพยาบาลนครพนม (สธ),17.4138876,104.7773892,"https://www.google.com/maps/search/?api=1&query=17.4138876,104.7773892&query_place_id=ChIJC2uejTkJPDER7E_TB2DFFdg"
นครราชสีมา,รัฐ,โรงพยาบาลค่ายสุรนารี นครราชสีมา,14.9661843,102.0867506,"https://www.google.com/maps/search/?api=1&query=14.9661843,102.0867506&query_place_id=ChIJ2UOcWcdMGTERJ95cLcyDxDU"
นครราชสีมา,รัฐ,โรงพยาบาลเทพรัตน์นครราชสีมา (สธ),14.9247409,101.9652755,"https://www.google.com/maps/search/?api=1&query=14.9247409,101.9652755&query_place_id=ChIJ28Zi0pKxHjERS0oeTEK0ku8"
นครราชสีมา,รัฐ,โรงพยาบาลปากช่องนานา (สธ),14.6806741,101.4000776,"https://www.google.com/maps/search/?api=1&query=14.6806741,101.4000776&query_place_id=ChIJh9Y_lBcrHDERR_FZyIGPelA"
นครราชสีมา,รัฐ,โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี,14.8640939,102.0355109,"https://www.google.com/maps/search/?api=1&query=14.8640939,102.0355109&query_place_id=ChIJi-04EwWtHjERYobt57W00Qw"
นครราชสีมา,รัฐ,โรงพยาบาลมหาราชนครราชสีมา (สธ),14.9846923,102.1034119,"https://www.google.com/maps/search/?api=1&query=14.9846923,102.1034119&query_place_id=ChIJh0n-95xMGTERutO0DAWmehQ"
นครราชสีมา,เอกชน,โรงพยาบาลกรุงเทพปากช่อง,14.718258,101.431655,"https://www.google.com/maps/search/?api=1&query=14.718258,101.431655&query_place_id=ChIJkfLFLScqHDERTClUG6yABWw"
นครราชสีมา,เอกชน,โรงพยาบาล ป.แพทย์ 1,14.973961,102.1060961,"https://www.google.com/maps/search/?api=1&query=14.973961,102.1060961&query_place_id=ChIJ9-DTNY5MGTERfYTBX1VBZAw"
นครศรีธรรมราช,รัฐ,โรงพยาบาลค่ายวชิราวุธ,8.4980356,99.9543009,"https://www.google.com/maps/search/?api=1&query=8.4980356,99.95430089999999&query_place_id=ChIJSRvpy1EGUzARRbHQtLHgcTI"
นครศรีธรรมราช,รัฐ,โรงพยาบาลท่าศาลา (สธ),8.660730899999999,99.9228971,"https://www.google.com/maps/search/?api=1&query=8.660730899999999,99.9228971&query_place_id=ChIJpWsJY2AKUzARgvHmT3a7Cec"
นครศรีธรรมราช,รัฐ,โรงพยาบาลทุ่งสง (สธ),8.1624419,99.6807166,"https://www.google.com/maps/search/?api=1&query=8.1624419,99.6807166&query_place_id=ChIJH1faRQhFUjARyyxBnn5uAIg"
นครศรีธรรมราช,รัฐ,โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์,8.6422429,99.913091,"https://www.google.com/maps/search/?api=1&query=8.6422429,99.91309100000001&query_place_id=ChIJHVtnMw0KUzARg57HzuKxhZA"
นครศรีธรรมราช,รัฐ,โรงพยาบาลมหาราชนครศรีธรรมราช (สธ),8.3900084,99.9714187,"https://www.google.com/maps/search/?api=1&query=8.3900084,99.9714187&query_place_id=ChIJG5g3_ZkBUzARBqWkxde78as"
นครศรีธรรมราช,รัฐ,โรงพยาบาลสิชล (สธ),9.00792,99.903068,"https://www.google.com/maps/search/?api=1&query=9.00792,99.90306799999999&query_place_id=ChIJH-qfWn5_UzARiiGh0XCip58"
